QUANTIDADE,IDX_PRODUTO,SEMANA
1.0,       10436,2017-05-29
-25.0,       10439,2017-05-29
1.0,       10439,2017-05-29
1.0,       10440,2017-05-29
-34.0,       10443,2017-05-29
1.0,       10443,2017-05-29
34.0,       10452,2017-05-29
8.0,       10464,2017-05-29
1.0,       10468,2017-05-29
-8.0,       10469,2017-05-29
2.0,       10473,2017-05-29
3.0,       10481,2017-05-29
3.0,       10481,2017-05-29
3.0,       10481,2017-05-29
2.0,       10498,2017-05-29
1.0,       10499,2017-05-29
1.0,       10501,2017-05-29
2.0,       10519,2017-05-29
-3.0,       10519,2017-05-29
-3.0,       10519,2017-05-29
-3.0,       10519,2017-05-29
1.0,       10519,2017-05-29
2.0,       10519,2017-05-29
5.0,       10524,2017-05-29
7.0,       10524,2017-05-29
2.0,       10524,2017-05-29
1.0,       10533,2017-05-29
-2.0,       10534,2017-05-29
2.0,       10544,2017-05-29
1.0,       10548,2017-05-29
1.0,       10548,2017-05-29
1.0,       10552,2017-05-29
1.0,       10552,2017-05-29
1.0,       10553,2017-05-29
2.0,       10565,2017-05-29
1.0,       10565,2017-05-29
1.0,       10565,2017-05-29
-3.0,       10569,2017-05-29
1.0,       10569,2017-05-29
1.0,       10569,2017-05-29
1.0,       10573,2017-05-29
5.0,       10660,2017-05-29
7.0,       10660,2017-05-29
3.0,       10663,2017-05-29
2.0,       10719,2017-05-29
-1.0,       10721,2017-05-29
3.0,       10725,2017-05-29
3.0,       10725,2017-05-29
1.0,       10725,2017-05-29
1.0,       10726,2017-05-29
-4.0,       11313,2017-05-29
3.0,       11313,2017-05-29
10.0,       11317,2017-05-29
20.0,       11317,2017-05-29
-100.0,       11317,2017-05-29
16.0,       11317,2017-05-29
2.0,       11336,2017-05-29
1.0,       11336,2017-05-29
2.0,       11336,2017-05-29
3.0,       11336,2017-05-29
3.0,       11403,2017-05-29
8.0,       11406,2017-05-29
-3.0,       11411,2017-05-29
1.0,       11413,2017-05-29
1.0,       11528,2017-05-29
0.2,       11662,2017-05-29
1.0,       11662,2017-05-29
1.0,       11768,2017-05-29
-3.0,       11890,2017-05-29
-3.0,       11890,2017-05-29
3.0,       11894,2017-05-29
30.0,       11894,2017-05-29
30.0,       11894,2017-05-29
1.0,       11894,2017-05-29
2.0,       11894,2017-05-29
2.0,       11894,2017-05-29
1.0,       11894,2017-05-29
3.0,       11894,2017-05-29
2.0,       11894,2017-05-29
10.0,       11956,2017-05-29
10.0,       11956,2017-05-29
1.0,       11956,2017-05-29
1.0,       11956,2017-05-29
1.0,       11956,2017-05-29
1.0,       11956,2017-05-29
1.0,       11965,2017-05-29
3.0,       11966,2017-05-29
2.0,       11966,2017-05-29
2.0,       11966,2017-05-29
1.0,       11966,2017-05-29
2.0,       11967,2017-05-29
2.0,       11967,2017-05-29
4.0,       11967,2017-05-29
1.0,       11971,2017-05-29
-3.0,       11971,2017-05-29
2.0,       11971,2017-05-29
-3.0,       11971,2017-05-29
2.0,       11971,2017-05-29
-3.0,       11971,2017-05-29
1.0,       12007,2017-05-29
1.0,       12038,2017-05-29
1.0,       12080,2017-05-29
1.0,       12100,2017-05-29
1.0,       12100,2017-05-29
-1.0,       12103,2017-05-29
-1.0,       12103,2017-05-29
1.0,       12109,2017-05-29
3.0,       12109,2017-05-29
1.0,       12109,2017-05-29
3.0,       12109,2017-05-29
-3.0,       12112,2017-05-29
-3.0,       12112,2017-05-29
-1.0,       12112,2017-05-29
1.0,       12113,2017-05-29
3.0,       12113,2017-05-29
3.0,       12113,2017-05-29
1.0,       12113,2017-05-29
-1.0,       12115,2017-05-29
2.0,       12122,2017-05-29
-2.0,       12122,2017-05-29
1.0,       12122,2017-05-29
-30.0,       12124,2017-05-29
-3.0,       12124,2017-05-29
-30.0,       12124,2017-05-29
5.0,       12124,2017-05-29
-3.0,       12124,2017-05-29
5.0,       12124,2017-05-29
1.0,       12125,2017-05-29
-1.0,       12132,2017-05-29
1.0,       12132,2017-05-29
1.0,       12132,2017-05-29
-1.0,       12135,2017-05-29
-1.0,       12135,2017-05-29
1.0,       12145,2017-05-29
1.0,       12145,2017-05-29
-1.0,       12148,2017-05-29
-1.0,       12148,2017-05-29
0.5,       12152,2017-05-29
-1.0,       12171,2017-05-29
-1.0,       12171,2017-05-29
-1.0,       12171,2017-05-29
-1.0,       12171,2017-05-29
0.25,       12183,2017-05-29
-3.0,       12193,2017-05-29
30.0,       12218,2017-05-29
10.0,       12218,2017-05-29
30.0,       12218,2017-05-29
0.2,       12233,2017-05-29
1.0,       12246,2017-05-29
0.3,       12246,2017-05-29
0.4,       12246,2017-05-29
0.5,       12247,2017-05-29
0.1,       12249,2017-05-29
3.0,       12271,2017-05-29
2.0,       12271,2017-05-29
3.0,       12271,2017-05-29
-250.0,       12304,2017-05-29
50.0,       12306,2017-05-29
50.0,       12306,2017-05-29
50.0,       12306,2017-05-29
-1.0,       12310,2017-05-29
-1.0,       12312,2017-05-29
3.0,       12326,2017-05-29
5.0,       12331,2017-05-29
1.0,       12331,2017-05-29
1.0,       12339,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
-1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
1.0,       12340,2017-05-29
0.5,       12349,2017-05-29
1.0,       12355,2017-05-29
7.0,       12355,2017-05-29
0.11,       12380,2017-05-29
1.0,       12387,2017-05-29
-1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12387,2017-05-29
1.0,       12401,2017-05-29
3.0,       12483,2017-05-29
30.0,       12539,2017-05-29
1.0,       12584,2017-05-29
1.0,       12588,2017-05-29
2.0,       12662,2017-05-29
1.3,       12712,2017-05-29
50.0,       13124,2017-05-29
1.0,       13309,2017-05-29
4.0,       13387,2017-05-29
3.0,       13387,2017-05-29
6.0,       13564,2017-05-29
0.2,       13635,2017-05-29
4.0,       13663,2017-05-29
5.0,       13663,2017-05-29
-2.46,       13783,2017-05-29
0.07,       13785,2017-05-29
1.0,       13788,2017-05-29
0.3,       13796,2017-05-29
1.0,       13887,2017-05-29
1.0,       13887,2017-05-29
1.0,       13887,2017-05-29
1.0,       13887,2017-05-29
0.4,       13937,2017-05-29
0.5,       13937,2017-05-29
0.1,       13937,2017-05-29
-1.88,       14143,2017-05-29
-1.87,       14144,2017-05-29
3.0,       14157,2017-05-29
2.0,       14157,2017-05-29
1.0,       14161,2017-05-29
0.1,       14241,2017-05-29
0.5,       14275,2017-05-29
0.7,       14278,2017-05-29
0.4,       14356,2017-05-29
0.5,       14501,2017-05-29
0.2,       14501,2017-05-29
0.03,       14511,2017-05-29
0.04,       14511,2017-05-29
0.07,       14520,2017-05-29
0.5,       14520,2017-05-29
0.06,       14520,2017-05-29
0.5,       14525,2017-05-29
0.06,       14528,2017-05-29
0.05,       14528,2017-05-29
0.03,       14531,2017-05-29
0.04,       14531,2017-05-29
6.0,       14535,2017-05-29
0.5,       14537,2017-05-29
0.5,       14541,2017-05-29
0.4,       14560,2017-05-29
-75.0,          87,2017-06-05
-10.0,          87,2017-06-05
60.0,          87,2017-06-05
60.0,          87,2017-06-05
4.0,         326,2017-06-05
8.0,         326,2017-06-05
2.0,         326,2017-06-05
60.0,         332,2017-06-05
-75.0,         332,2017-06-05
-10.0,         332,2017-06-05
60.0,         332,2017-06-05
-1.0,         650,2017-06-05
2.0,         779,2017-06-05
0.2,         791,2017-06-05
1.0,         791,2017-06-05
0.2,         791,2017-06-05
0.1,         791,2017-06-05
0.5,         795,2017-06-05
0.2,         795,2017-06-05
0.5,         795,2017-06-05
0.1,         795,2017-06-05
0.1,         801,2017-06-05
0.3,         802,2017-06-05
0.2,         802,2017-06-05
0.5,         802,2017-06-05
0.2,         802,2017-06-05
0.2,         804,2017-06-05
0.5,         804,2017-06-05
0.45,         804,2017-06-05
0.2,         808,2017-06-05
0.5,         808,2017-06-05
2.0,         808,2017-06-05
-2.5,         819,2017-06-05
0.1,         826,2017-06-05
0.2,         832,2017-06-05
-0.2,         834,2017-06-05
1.0,         861,2017-06-05
1.0,         873,2017-06-05
4.0,         873,2017-06-05
2.0,         873,2017-06-05
1.0,         873,2017-06-05
52.0,        1025,2017-06-05
0.5,        1273,2017-06-05
2.0,        1365,2017-06-05
-2.0,        1365,2017-06-05
5.0,        1365,2017-06-05
6.0,        1365,2017-06-05
-2.0,        1431,2017-06-05
3.0,        1431,2017-06-05
2.0,        1431,2017-06-05
10.0,        1536,2017-06-05
10.0,        1536,2017-06-05
10.0,        1536,2017-06-05
10.0,        1572,2017-06-05
300.0,        1572,2017-06-05
25.0,        1572,2017-06-05
5.0,        1643,2017-06-05
10.0,        1667,2017-06-05
0.1,        1679,2017-06-05
-2.15,        1679,2017-06-05
1.25,        1684,2017-06-05
-0.6,        1686,2017-06-05
0.3,        1686,2017-06-05
0.3,        1686,2017-06-05
0.5,        1687,2017-06-05
0.5,        1688,2017-06-05
0.5,        1689,2017-06-05
0.2,        1690,2017-06-05
0.12,        1694,2017-06-05
0.2,        1694,2017-06-05
0.2,        1705,2017-06-05
-0.3,        1707,2017-06-05
0.5,        1707,2017-06-05
0.12,        1707,2017-06-05
0.6,        1708,2017-06-05
0.5,        1711,2017-06-05
0.12,        1712,2017-06-05
0.2,        1714,2017-06-05
0.12,        1717,2017-06-05
0.1,        1717,2017-06-05
0.2,        1720,2017-06-05
-0.1,        1720,2017-06-05
0.5,        1726,2017-06-05
0.2,        1747,2017-06-05
-0.5,        1751,2017-06-05
-1.0,        1764,2017-06-05
1.0,        1764,2017-06-05
-0.91,        1782,2017-06-05
-1.0,        1883,2017-06-05
2.0,        1883,2017-06-05
3.0,        1883,2017-06-05
-0.91,        1914,2017-06-05
1.0,        1932,2017-06-05
1.0,        1932,2017-06-05
0.2,        1937,2017-06-05
-0.6,        1937,2017-06-05
0.45,        1937,2017-06-05
0.5,        1937,2017-06-05
0.2,        1937,2017-06-05
-1.09,        1937,2017-06-05
0.2,        1937,2017-06-05
-40.0,        1947,2017-06-05
25.0,        1972,2017-06-05
-1.0,        1974,2017-06-05
1.0,        1974,2017-06-05
-0.1,        1986,2017-06-05
0.5,        1986,2017-06-05
0.2,        1986,2017-06-05
0.1,        1986,2017-06-05
5.0,        1992,2017-06-05
-0.15,        2063,2017-06-05
-0.1,        2063,2017-06-05
1.1,        2113,2017-06-05
0.5,        2163,2017-06-05
-0.35,        2163,2017-06-05
1.0,        2165,2017-06-05
0.35,        2177,2017-06-05
-0.6,        2337,2017-06-05
-0.8,        2337,2017-06-05
0.2,        2337,2017-06-05
-0.5,        2337,2017-06-05
0.2,        2419,2017-06-05
0.45,        2419,2017-06-05
0.2,        2419,2017-06-05
-1.0,        2537,2017-06-05
1.0,        2537,2017-06-05
0.12,        2586,2017-06-05
0.1,        2644,2017-06-05
-0.11,        2644,2017-06-05
-1.5,        3034,2017-06-05
0.5,        3034,2017-06-05
2.0,        3162,2017-06-05
0.3,        3324,2017-06-05
0.3,        3325,2017-06-05
0.06,        3407,2017-06-05
1.0,        3593,2017-06-05
3.0,        3593,2017-06-05
-0.2,        3989,2017-06-05
-0.45,        4368,2017-06-05
1.0,        4408,2017-06-05
1.0,        4562,2017-06-05
50.0,        4585,2017-06-05
0.5,        4640,2017-06-05
1.0,        4640,2017-06-05
-1.0,        4749,2017-06-05
1.0,        4949,2017-06-05
0.4,        4949,2017-06-05
-1.0,        4975,2017-06-05
-0.2,        4989,2017-06-05
-3.0,        4989,2017-06-05
0.45,        5021,2017-06-05
10.0,        5198,2017-06-05
1.0,        5270,2017-06-05
0.5,        5324,2017-06-05
10.0,        5432,2017-06-05
2.0,        5432,2017-06-05
5.0,        5432,2017-06-05
2.0,        5432,2017-06-05
2.0,        5432,2017-06-05
0.1,        5888,2017-06-05
0.2,        5888,2017-06-05
1.09,        5888,2017-06-05
0.5,        5888,2017-06-05
-0.95,        5889,2017-06-05
-0.5,        6001,2017-06-05
0.2,        6095,2017-06-05
1.0,        6099,2017-06-05
20.0,        6142,2017-06-05
-0.5,        6478,2017-06-05
1.0,        6498,2017-06-05
-10.0,        7833,2017-06-05
-0.2,        8599,2017-06-05
0.5,        9852,2017-06-05
0.5,        9852,2017-06-05
-3.0,       10230,2017-06-05
12.0,       10234,2017-06-05
0.4,       10249,2017-06-05
12.0,       10266,2017-06-05
12.0,       10268,2017-06-05
5.0,       10268,2017-06-05
20.0,       10317,2017-06-05
1.0,       10322,2017-06-05
1.0,       10363,2017-06-05
-1.0,       10375,2017-06-05
8.0,       10376,2017-06-05
5.0,       10376,2017-06-05
-50.0,       10376,2017-06-05
1.0,       10378,2017-06-05
2.0,       10393,2017-06-05
3.0,       10396,2017-06-05
1.0,       10401,2017-06-05
20.0,       10404,2017-06-05
-5.0,       10404,2017-06-05
3.0,       10405,2017-06-05
2.0,       10405,2017-06-05
-1.0,       10408,2017-06-05
-4.0,       10408,2017-06-05
-27.0,       10409,2017-06-05
-3.0,       10409,2017-06-05
3.0,       10409,2017-06-05
-3.0,       10412,2017-06-05
3.0,       10415,2017-06-05
1.0,       10415,2017-06-05
4.0,       10420,2017-06-05
1.0,       10420,2017-06-05
1.0,       10420,2017-06-05
3.0,       10420,2017-06-05
-5.0,       10433,2017-06-05
1.0,       10441,2017-06-05
2.0,       10443,2017-06-05
10.0,       10452,2017-06-05
15.0,       10456,2017-06-05
-3.0,       10466,2017-06-05
3.0,       10469,2017-06-05
1.0,       10481,2017-06-05
1.0,       10481,2017-06-05
2.0,       10481,2017-06-05
1.0,       10498,2017-06-05
2.0,       10498,2017-06-05
-1.0,       10513,2017-06-05
-3.0,       10517,2017-06-05
4.0,       10519,2017-06-05
6.0,       10519,2017-06-05
3.0,       10521,2017-06-05
-18.0,       10524,2017-06-05
-1.0,       10524,2017-06-05
1.0,       10524,2017-06-05
-18.0,       10533,2017-06-05
-2.0,       10541,2017-06-05
4.0,       10569,2017-06-05
1.0,       10569,2017-06-05
2.0,       10569,2017-06-05
15.0,       10569,2017-06-05
1.0,       10663,2017-06-05
-1.0,       10663,2017-06-05
-1.0,       10721,2017-06-05
2.0,       10721,2017-06-05
4.0,       10724,2017-06-05
5.0,       10979,2017-06-05
10.0,       11313,2017-06-05
-4.0,       11313,2017-06-05
40.0,       11317,2017-06-05
10.0,       11317,2017-06-05
1.0,       11336,2017-06-05
1.0,       11336,2017-06-05
30.0,       11390,2017-06-05
15.0,       11390,2017-06-05
-3.0,       11403,2017-06-05
1.0,       11403,2017-06-05
1.0,       11406,2017-06-05
3.0,       11411,2017-06-05
1.0,       11528,2017-06-05
-1.0,       11662,2017-06-05
0.2,       11662,2017-06-05
-1.0,       11890,2017-06-05
-1.0,       11890,2017-06-05
-1.0,       11890,2017-06-05
1.0,       11890,2017-06-05
1.0,       11890,2017-06-05
1.0,       11894,2017-06-05
5.0,       11894,2017-06-05
5.0,       11937,2017-06-05
20.0,       11937,2017-06-05
5.0,       11937,2017-06-05
1.0,       11966,2017-06-05
-1.0,       11966,2017-06-05
2.0,       11967,2017-06-05
7.0,       11971,2017-06-05
1.0,       12007,2017-06-05
-20.0,       12014,2017-06-05
-8.0,       12014,2017-06-05
5.0,       12015,2017-06-05
5.0,       12016,2017-06-05
1.0,       12109,2017-06-05
-1.0,       12111,2017-06-05
1.0,       12111,2017-06-05
1.0,       12111,2017-06-05
-1.0,       12111,2017-06-05
-1.0,       12112,2017-06-05
1.0,       12112,2017-06-05
1.0,       12113,2017-06-05
-1.0,       12115,2017-06-05
-1.0,       12115,2017-06-05
1.0,       12115,2017-06-05
1.0,       12115,2017-06-05
-3.0,       12122,2017-06-05
2.0,       12122,2017-06-05
-3.0,       12122,2017-06-05
3.0,       12122,2017-06-05
-6.0,       12122,2017-06-05
2.0,       12122,2017-06-05
1.0,       12122,2017-06-05
-5.0,       12124,2017-06-05
1.0,       12124,2017-06-05
6.0,       12124,2017-06-05
-2.0,       12124,2017-06-05
-1.0,       12124,2017-06-05
-3.0,       12124,2017-06-05
3.0,       12124,2017-06-05
1.0,       12125,2017-06-05
1.0,       12125,2017-06-05
-1.0,       12126,2017-06-05
-1.0,       12126,2017-06-05
1.0,       12126,2017-06-05
1.0,       12126,2017-06-05
-1.0,       12127,2017-06-05
-1.0,       12127,2017-06-05
1.0,       12127,2017-06-05
1.0,       12127,2017-06-05
-1.0,       12127,2017-06-05
-1.0,       12127,2017-06-05
1.0,       12127,2017-06-05
-1.0,       12135,2017-06-05
1.0,       12171,2017-06-05
1.0,       12171,2017-06-05
-1.0,       12171,2017-06-05
0.5,       12183,2017-06-05
3.0,       12218,2017-06-05
7.0,       12218,2017-06-05
5.0,       12219,2017-06-05
0.5,       12246,2017-06-05
-0.1,       12246,2017-06-05
0.5,       12247,2017-06-05
0.5,       12247,2017-06-05
0.5,       12247,2017-06-05
-1.0,       12247,2017-06-05
0.2,       12249,2017-06-05
-0.4,       12249,2017-06-05
-0.2,       12249,2017-06-05
0.2,       12249,2017-06-05
0.5,       12249,2017-06-05
0.12,       12249,2017-06-05
2.0,       12271,2017-06-05
4.0,       12271,2017-06-05
-300.0,       12304,2017-06-05
10.0,       12306,2017-06-05
20.0,       12306,2017-06-05
20.0,       12308,2017-06-05
-7.0,       12331,2017-06-05
2.0,       12331,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12340,2017-06-05
1.0,       12355,2017-06-05
1.0,       12363,2017-06-05
-2.0,       12363,2017-06-05
10.0,       12365,2017-06-05
-0.8,       12378,2017-06-05
-18.0,       12384,2017-06-05
1.0,       12387,2017-06-05
1.0,       12387,2017-06-05
1.0,       12387,2017-06-05
1.0,       12387,2017-06-05
1.0,       12387,2017-06-05
